barn_id,alder,gave_ønske
barn_4134,9,Bil
barn_4135,9,Spill
barn_4136,1,Sykkel
barn_4137,10,Bil
barn_4138,6,Bok
barn_4139,9,Bok
barn_4140,8,Sykkel
barn_4141,6,Sykkel
barn_4142,4,kostyme
barn_4143,3,Spill
barn_4144,13,kikkert
barn_4145,15,Bil
barn_4146,9,Bok
barn_4147,3,Bok
barn_4148,7,Lekefigur
barn_4149,10,Bok
barn_4150,12,kikkert
barn_4151,4,Bil
barn_4152,1,Bok
barn_4153,10,ski
barn_4154,6,Spill
barn_4155,5,Spill
barn_4156,1,Lekefigur
barn_4157,8,Bil
barn_4158,13,Spill
barn_4159,16,Lego
barn_4160,8,Spill
barn_4161,8,Kosedyr
barn_4162,3,Sykkel
barn_4163,8,Bil
barn_4164,7,Sykkel
barn_4165,9,Lego
barn_4166,7,Lego
barn_4167,5,Lego
barn_4168,3,Bok
barn_4169,6,Sykkel
barn_4170,3,Spill
barn_4171,5,Spill
barn_4172,17,Lego
barn_4173,7,Lego
barn_4174,8,Kosedyr
barn_4175,14,Kosedyr
barn_4176,17,Bok
barn_4177,8,Lego
barn_4178,12,Spill
barn_4179,6,Lego
barn_4180,6,Bil
barn_4181,7,Lego
barn_4182,9,Tegnesaker
barn_4183,9,Kosedyr
barn_4184,6,Spill
barn_4185,4,Lego
barn_4186,9,Lego
barn_4187,4,Bok
barn_4188,8,Lego
barn_4189,9,Bok
barn_4190,9,Bil
barn_4191,11,Bok
barn_4192,14,Spill
barn_4193,8,kostyme
barn_4194,10,Lego
barn_4195,9,Bok
barn_4196,5,Kosedyr
barn_4197,1,Lego
barn_4198,6,Kosedyr
barn_4199,7,kjelke
barn_4200,9,Sykkel
barn_4201,13,Lego
barn_4202,5,Bok
barn_4203,4,Kosedyr
barn_4204,17,Spill
barn_4205,3,Lekefigur
barn_4206,7,Spill
barn_4207,8,Lego
barn_4208,8,Bok
barn_4209,3,kikkert
barn_4210,2,Bok
barn_4211,3,Bil
barn_4212,8,Tegnesaker
barn_4213,8,Spill
barn_4214,5,Spill
barn_4215,9,Spill
barn_4216,13,Spill
barn_4217,2,Lekefigur
barn_4218,8,Sykkel
barn_4219,9,Bok
barn_4220,5,Spill
barn_4221,6,kostyme
barn_4222,9,skøyter
barn_4223,15,skøyter
barn_4224,12,Spill
barn_4225,8,Spill
barn_4226,10,Lego
barn_4227,6,Lego
barn_4228,9,Bil
barn_4229,7,Lego
barn_4230,5,Sykkel
barn_4231,9,Tegnesaker
barn_4232,8,Spill
barn_4233,6,skøyter
barn_4234,15,Bok
barn_4235,1,Spill
barn_4236,6,kostyme
barn_4237,2,skøyter
barn_4238,11,Sykkel
barn_4239,9,kostyme
barn_4240,6,Bil
barn_4241,9,Spill
barn_4242,7,kostyme
barn_4243,11,Lego
barn_4244,7,Bok
barn_4245,7,Sykkel
barn_4246,16,Tegnesaker
barn_4247,5,Lego
barn_4248,4,Spill
barn_4249,8,rulleskøyter
barn_4250,17,Spill
barn_4251,7,skøyter
barn_4252,2,Sykkel
barn_4253,6,Lekefigur
barn_4254,8,Kosedyr
barn_4255,5,Lego
barn_4256,9,Kosedyr
barn_4257,17,Lekefigur
barn_4258,7,Spill
barn_4259,6,Tegnesaker
barn_4260,7,Tegnesaker
barn_4261,4,Lego
barn_4262,14,Lekefigur
barn_4263,7,Spill
barn_4264,7,Lego
barn_4265,9,Spill
barn_4266,7,Kosedyr
barn_4267,9,kostyme
barn_4268,2,Tegnesaker
barn_4269,12,Bok
barn_4270,16,kostyme
barn_4271,9,Sykkel
barn_4272,16,Lego
barn_4273,5,Bil
barn_4274,7,Kosedyr
barn_4275,9,Sykkel
barn_4276,8,Bil
barn_4277,7,Kosedyr
barn_4278,6,Lego
barn_4279,4,Bil
barn_4280,7,Lekefigur
barn_4281,5,Kosedyr
barn_4282,10,Kosedyr
barn_4283,5,Lego
barn_4284,2,Kosedyr
barn_4285,8,Bok
barn_4286,9,Kosedyr
barn_4287,14,Kosedyr
barn_4288,8,Bok
barn_4289,6,Lekefigur
barn_4290,12,Bok
barn_4291,8,Lego
barn_4292,3,Lego
barn_4293,8,Tegnesaker
barn_4294,15,Lego
barn_4295,7,Spill
barn_4296,6,Bil
barn_4297,4,Bil
barn_4298,5,Sykkel
barn_4299,7,Bok
barn_4300,9,Spill
barn_4301,3,Kosedyr
barn_4302,16,Lego
barn_4303,11,Spill
barn_4304,8,Spill
barn_4305,13,Bok
barn_4306,3,kostyme
barn_4307,7,Bil
barn_4308,9,Kosedyr
barn_4309,13,skøyter
barn_4310,12,Tegnesaker
barn_4311,6,Spill
barn_4312,16,Lego
barn_4313,4,Lego
barn_4314,14,Sykkel
barn_4315,17,Lego
barn_4316,5,Kosedyr
barn_4317,10,Lego
barn_4318,2,Bil
barn_4319,7,Kosedyr
barn_4320,8,Spill
barn_4321,8,Spill
barn_4322,16,Bok
barn_4323,9,Spill
barn_4324,7,Spill
barn_4325,12,Kosedyr
barn_4326,16,Kosedyr
barn_4327,1,Bok
barn_4328,17,Kosedyr
barn_4329,3,Lego
barn_4330,12,Bok
barn_4331,6,Kosedyr
barn_4332,4,Spill
barn_4333,7,Spill
barn_4334,9,Sykkel
barn_4335,7,Sykkel
barn_4336,2,Kosedyr
barn_4337,9,Bok
barn_4338,15,rulleskøyter
barn_4339,7,Lego
barn_4340,5,Sykkel
barn_4341,7,Tegnesaker
barn_4342,2,rulleskøyter
barn_4343,13,Lego
barn_4344,13,Bok
barn_4345,8,Bok
barn_4346,6,Bok
barn_4347,12,Bok
barn_4348,8,Spill
barn_4349,13,Spill
barn_4350,9,Tegnesaker
barn_4351,12,Kosedyr
barn_4352,9,kostyme
barn_4353,7,Bil
barn_4354,16,Bok
barn_4355,8,Lego
barn_4356,9,Lekefigur
barn_4357,5,Kosedyr
barn_4358,9,Sykkel
barn_4359,8,kostyme
barn_4360,5,Bok
barn_4361,2,Lekefigur
barn_4362,9,Spill
barn_4363,11,Lekefigur
barn_4364,8,Bok
barn_4365,5,Lego
barn_4366,9,Lego
barn_4367,3,rulleskøyter
barn_4368,7,ski
barn_4369,5,Sykkel
barn_4370,5,Bok
barn_4371,5,Kosedyr
barn_4372,7,Spill
barn_4373,2,Tegnesaker
barn_4374,7,Bil
barn_4375,8,Lego
barn_4376,8,Lekefigur
barn_4377,7,Lego
barn_4378,13,Bil
barn_4379,4,Bok
barn_4380,8,Bok
barn_4381,2,kostyme
barn_4382,2,kostyme
barn_4383,8,Kosedyr
barn_4384,8,Spill
barn_4385,14,kostyme
barn_4386,8,Lekefigur
barn_4387,16,rulleskøyter
barn_4388,2,Kosedyr
barn_4389,3,Bok
barn_4390,2,Sykkel
barn_4391,5,Lego
barn_4392,8,Lego
barn_4393,9,Bok
barn_4394,2,Spill
barn_4395,16,Bok
barn_4396,13,Spill
barn_4397,6,kostyme
barn_4398,3,Lego
barn_4399,5,Bil
barn_4400,4,Spill
barn_4401,4,Lego
barn_4402,8,ski
barn_4403,5,Kosedyr
barn_4404,6,Spill
barn_4405,17,kostyme
barn_4406,9,Bil
barn_4407,16,Lego
barn_4408,4,Tegnesaker
barn_4409,7,Kosedyr
barn_4410,8,Bok
barn_4411,3,Sykkel
barn_4412,1,Kosedyr
barn_4413,9,kikkert
barn_4414,9,Bok
barn_4415,7,Spill
barn_4416,8,Kosedyr
barn_4417,7,kostyme
barn_4418,1,Bok
barn_4419,6,Bok
barn_4420,5,rulleskøyter
barn_4421,3,Lekefigur
barn_4422,16,Lego
barn_4423,9,Bok
barn_4424,10,Spill
barn_4425,6,Sykkel
barn_4426,7,Kosedyr
barn_4427,5,Bil
barn_4428,3,kikkert
barn_4429,5,Kosedyr
barn_4430,12,Kosedyr
barn_4431,9,Lego
barn_4432,8,Tegnesaker
barn_4433,7,Bok
barn_4434,15,Sykkel
barn_4435,2,Sykkel
barn_4436,6,Spill
barn_4437,6,Lego
barn_4438,12,kostyme
barn_4439,17,Lego
barn_4440,5,Bok
barn_4441,14,Kosedyr
barn_4442,13,Lekefigur
barn_4443,5,skøyter
barn_4444,7,Lego
barn_4445,7,kostyme
barn_4446,17,kostyme
barn_4447,5,Bil
barn_4448,12,Sykkel
barn_4449,6,Kosedyr
barn_4450,10,Spill
barn_4451,7,Spill
barn_4452,8,kikkert
barn_4453,13,Kosedyr
barn_4454,12,kikkert
barn_4455,14,Spill
barn_4456,2,Kosedyr
barn_4457,9,Bil
barn_4458,4,Bil
barn_4459,7,Lego
barn_4460,8,Kosedyr
barn_4461,7,Kosedyr
barn_4462,8,Sykkel
barn_4463,17,kostyme
barn_4464,4,Kosedyr
barn_4465,9,Lego
barn_4466,7,Kosedyr
barn_4467,4,Bok
barn_4468,5,Spill
barn_4469,16,kikkert
barn_4470,14,kostyme
barn_4471,15,Kosedyr
barn_4472,17,Kosedyr
barn_4473,5,Spill
barn_4474,6,Lego
barn_4475,9,Bil
barn_4476,8,Bok
barn_4477,7,Spill
barn_4478,6,Lego
barn_4479,9,Bok
barn_4480,8,Lego
barn_4481,5,Tegnesaker
barn_4482,7,Lekefigur
barn_4483,8,Spill
barn_4484,8,Bil
barn_4485,5,Sykkel
barn_4486,11,kostyme
barn_4487,1,Lekefigur
barn_4488,6,Bil
barn_4489,12,Bok
barn_4490,8,Lego
barn_4491,6,kostyme
barn_4492,9,Tegnesaker
barn_4493,8,Lego
barn_4494,12,Bok
barn_4495,10,Bok
barn_4496,9,Tegnesaker
barn_4497,8,Tegnesaker
barn_4498,4,Spill
barn_4499,6,Lekefigur
barn_4500,7,Kosedyr
barn_4501,9,Bok
barn_4502,8,Tegnesaker
barn_4503,6,Spill
barn_4504,1,Lego
barn_4505,8,Bok
barn_4506,6,Bil
barn_4507,10,Spill
barn_4508,1,Lekefigur
barn_4509,8,Lego
barn_4510,16,kostyme
barn_4511,5,Bok
barn_4512,7,Lekefigur
barn_4513,3,Bil
barn_4514,9,Spill
barn_4515,8,Spill
barn_4516,7,Kosedyr
barn_4517,8,kostyme
barn_4518,15,Kosedyr
barn_4519,5,rulleskøyter
barn_4520,1,Lego
barn_4521,14,Kosedyr
barn_4522,8,rulleskøyter
barn_4523,15,Tegnesaker
barn_4524,9,kostyme
barn_4525,12,kikkert
barn_4526,7,ski
barn_4527,11,Kosedyr
barn_4528,15,Spill
barn_4529,8,Lego
barn_4530,5,kostyme
barn_4531,6,Lego
barn_4532,5,Lego
barn_4533,5,Sykkel
barn_4534,6,Bil
barn_4535,8,Lego
barn_4536,8,Lego
barn_4537,7,Kosedyr
barn_4538,9,Spill
barn_4539,3,Bok
barn_4540,3,Kosedyr
barn_4541,5,Lekefigur
barn_4542,8,kikkert
barn_4543,5,kjelke
barn_4544,6,Bok
barn_4545,7,Tegnesaker
barn_4546,12,kostyme
barn_4547,1,kostyme
barn_4548,9,Lekefigur
barn_4549,9,rulleskøyter
barn_4550,12,Bok
barn_4551,16,kostyme
barn_4552,1,Tegnesaker
barn_4553,5,Kosedyr
barn_4554,14,Bok
barn_4555,7,Kosedyr
barn_4556,8,rulleskøyter
barn_4557,9,Lekefigur
barn_4558,9,Bil
barn_4559,16,Bok
barn_4560,17,Bok
barn_4561,10,Lekefigur
barn_4562,6,Lego
barn_4563,14,Kosedyr
barn_4564,2,Bil
barn_4565,5,Bil
barn_4566,15,Bil
barn_4567,5,Spill
barn_4568,5,Bok
barn_4569,4,Lekefigur
barn_4570,14,Kosedyr
barn_4571,8,Lego
barn_4572,9,Spill
barn_4573,5,Bok
barn_4574,11,Kosedyr
barn_4575,11,Lego
barn_4576,6,Lego
barn_4577,7,Spill
barn_4578,5,Lego
barn_4579,17,kostyme
barn_4580,9,Bok
barn_4581,16,Spill
barn_4582,6,Lego
barn_4583,12,Spill
barn_4584,11,Bok
barn_4585,9,Lego
barn_4586,17,Lego
barn_4587,7,Kosedyr
barn_4588,4,Bok
barn_4589,9,Bok
barn_4590,10,Lego
barn_4591,8,Bok
barn_4592,5,Lekefigur
barn_4593,8,Lego
barn_4594,6,skøyter
barn_4595,7,kjelke
barn_4596,9,Lego
barn_4597,11,Tegnesaker
barn_4598,5,kjelke
barn_4599,7,Lego
barn_4600,6,Spill
barn_4601,5,Bok
barn_4602,12,Spill
barn_4603,15,Kosedyr
barn_4604,6,ski
barn_4605,11,Lego
barn_4606,15,rulleskøyter
barn_4607,13,Lego
barn_4608,5,Lekefigur
barn_4609,16,Sykkel
barn_4610,7,Spill
barn_4611,6,Bil
barn_4612,2,Bok
barn_4613,8,Bok
barn_4614,3,ski
barn_4615,5,Spill
barn_4616,6,Bok
barn_4617,12,Bok
barn_4618,14,Sykkel
barn_4619,6,Bok
barn_4620,14,Bil
barn_4621,14,Tegnesaker
barn_4622,11,Bok
barn_4623,4,Lego
barn_4624,9,Bil
barn_4625,16,Tegnesaker
barn_4626,9,Bok
barn_4627,6,Kosedyr
barn_4628,8,rulleskøyter
barn_4629,9,Tegnesaker
barn_4630,8,kostyme
barn_4631,4,Spill
barn_4632,6,Lekefigur
barn_4633,12,Spill
barn_4634,14,kostyme
barn_4635,4,Sykkel
barn_4636,16,Lego
barn_4637,6,Kosedyr
barn_4638,9,Bil
barn_4639,11,Sykkel
barn_4640,12,Bok
barn_4641,16,Lekefigur
barn_4642,6,Lego
barn_4643,14,Lekefigur
barn_4644,4,Bil
barn_4645,10,Spill
barn_4646,11,Tegnesaker
barn_4647,9,Lekefigur
barn_4648,5,Spill
barn_4649,14,Kosedyr
barn_4650,5,Kosedyr
barn_4651,2,skøyter
barn_4652,10,Kosedyr
barn_4653,7,Kosedyr
barn_4654,13,kostyme
barn_4655,7,Spill
barn_4656,5,Spill
barn_4657,13,Spill
barn_4658,8,kikkert
barn_4659,5,Kosedyr
barn_4660,10,Tegnesaker
barn_4661,8,Lego
barn_4662,9,Bok
barn_4663,7,Lego
barn_4664,13,Kosedyr
barn_4665,13,kikkert
barn_4666,10,kostyme
barn_4667,3,Bil
barn_4668,13,Lego
barn_4669,9,Lego
barn_4670,9,Kosedyr
barn_4671,6,Sykkel
barn_4672,14,kostyme
barn_4673,10,Sykkel
barn_4674,4,Bil
barn_4675,7,Bok
barn_4676,14,Sykkel
barn_4677,2,Lekefigur
barn_4678,16,Spill
barn_4679,9,Tegnesaker
barn_4680,9,Tegnesaker
barn_4681,6,Spill
barn_4682,5,Lego
barn_4683,16,Bok
barn_4684,6,skøyter
barn_4685,11,Sykkel
barn_4686,7,Bok
barn_4687,4,Bil
barn_4688,1,Kosedyr
barn_4689,8,Kosedyr
barn_4690,17,Spill
barn_4691,6,Spill
barn_4692,6,Spill
barn_4693,6,Sykkel
barn_4694,8,kostyme
barn_4695,7,Bok
barn_4696,14,Lego
barn_4697,8,Bok
barn_4698,8,Kosedyr
barn_4699,4,Lego
barn_4700,17,Bil
barn_4701,5,Spill
barn_4702,2,Kosedyr
barn_4703,9,Spill
barn_4704,9,skøyter
barn_4705,7,Kosedyr
barn_4706,7,Bok
barn_4707,12,Lego
barn_4708,5,Kosedyr
barn_4709,13,ski
barn_4710,9,Kosedyr
barn_4711,7,Lekefigur
barn_4712,7,Lego
barn_4713,5,Lego
barn_4714,11,Bil
barn_4715,8,Bil
barn_4716,6,Lego
barn_4717,9,Spill
barn_4718,17,Kosedyr
barn_4719,7,kjelke
barn_4720,15,Bil
barn_4721,6,Spill
barn_4722,2,Bok
barn_4723,5,Spill
barn_4724,7,Bil
barn_4725,5,Kosedyr
barn_4726,1,Kosedyr
barn_4727,15,skøyter
barn_4728,13,Lego
barn_4729,11,Kosedyr
barn_4730,5,Bok
barn_4731,4,Kosedyr
barn_4732,2,Spill
barn_4733,10,Sykkel
barn_4734,16,Spill
barn_4735,7,Lego
barn_4736,4,Lego
barn_4737,8,Bok
barn_4738,6,Kosedyr
barn_4739,7,Spill
barn_4740,9,Lego
barn_4741,10,Tegnesaker
barn_4742,3,Spill
barn_4743,1,kostyme
barn_4744,17,Spill
barn_4745,5,Lekefigur
barn_4746,2,Bil
barn_4747,5,kostyme
barn_4748,2,Lego
barn_4749,7,Kosedyr
barn_4750,12,Sykkel
barn_4751,6,Lego
barn_4752,7,Bok
barn_4753,9,rulleskøyter
barn_4754,8,Bil
barn_4755,14,Bil
barn_4756,14,Spill
barn_4757,1,Kosedyr
barn_4758,12,Lego
barn_4759,7,Spill
barn_4760,17,Spill
barn_4761,8,Kosedyr
barn_4762,17,Lekefigur
barn_4763,11,Spill
barn_4764,5,Tegnesaker
barn_4765,8,Kosedyr
barn_4766,17,Kosedyr
barn_4767,14,Kosedyr
barn_4768,3,Sykkel
barn_4769,10,Spill
barn_4770,6,Lekefigur
barn_4771,1,Lego
barn_4772,7,Lego
barn_4773,5,rulleskøyter
barn_4774,13,Bok
barn_4775,6,Spill
barn_4776,13,Kosedyr
barn_4777,1,ski
barn_4778,6,kostyme
barn_4779,5,Tegnesaker
barn_4780,5,Kosedyr
barn_4781,2,Kosedyr
barn_4782,5,Kosedyr
barn_4783,8,Tegnesaker
barn_4784,6,Spill
barn_4785,7,Bok
barn_4786,7,Sykkel
barn_4787,14,kostyme
barn_4788,15,Kosedyr
barn_4789,8,skøyter
barn_4790,6,Bok
barn_4791,3,Spill
barn_4792,16,Bil
barn_4793,2,Lego
barn_4794,6,kikkert
barn_4795,6,Spill
barn_4796,6,kjelke
barn_4797,5,Spill
barn_4798,12,Lekefigur
barn_4799,4,rulleskøyter
barn_4800,9,Spill
barn_4801,4,Spill
barn_4802,2,Lego
barn_4803,15,kostyme
barn_4804,5,Bok
barn_4805,13,Bok
barn_4806,8,Lekefigur
barn_4807,3,Tegnesaker
barn_4808,16,Lego
barn_4809,5,Tegnesaker
barn_4810,14,Lego
barn_4811,5,Sykkel
barn_4812,14,Lego
barn_4813,1,Bok
barn_4814,8,Lekefigur
barn_4815,11,Kosedyr
barn_4816,16,Bok
barn_4817,15,Bil
barn_4818,13,Bok
barn_4819,14,Bok
barn_4820,5,Sykkel
barn_4821,6,Bil
barn_4822,6,Bil
barn_4823,7,Bok
barn_4824,7,Bok
barn_4825,8,Spill
barn_4826,5,Bok
barn_4827,9,Kosedyr
barn_4828,5,Bok
barn_4829,6,kikkert
barn_4830,8,kostyme
barn_4831,12,Kosedyr
barn_4832,10,Kosedyr
barn_4833,9,Kosedyr
barn_4834,5,Bok
barn_4835,8,kjelke
barn_4836,3,Kosedyr
barn_4837,7,kostyme
barn_4838,7,Spill
barn_4839,2,Lekefigur
barn_4840,6,Lekefigur
barn_4841,16,Lego
barn_4842,16,Bok
barn_4843,6,Lekefigur
barn_4844,2,Lego
barn_4845,5,Bok
barn_4846,7,Spill
barn_4847,16,Bok
barn_4848,4,Spill
barn_4849,11,Lego
barn_4850,3,rulleskøyter
barn_4851,17,Kosedyr
barn_4852,7,Lego
barn_4853,11,Spill
barn_4854,6,Lego
barn_4855,9,Sykkel
barn_4856,5,kjelke
barn_4857,4,Bil
barn_4858,16,Spill
barn_4859,15,Lego
barn_4860,14,Spill
barn_4861,9,Bok
barn_4862,12,Spill
barn_4863,2,Lekefigur
barn_4864,6,Lego
barn_4865,6,Spill
barn_4866,9,kostyme
barn_4867,6,rulleskøyter
barn_4868,5,Lego
barn_4869,9,Lego
barn_4870,12,kostyme
barn_4871,7,Lego
barn_4872,4,rulleskøyter
barn_4873,5,Bok
barn_4874,5,Lego
barn_4875,6,Lego
barn_4876,9,Kosedyr
barn_4877,9,kostyme
barn_4878,9,Lekefigur
barn_4879,6,skøyter
barn_4880,13,Kosedyr
barn_4881,5,Lekefigur
barn_4882,7,Bil
barn_4883,12,Sykkel
barn_4884,5,Bok
barn_4885,3,kostyme
barn_4886,14,Kosedyr
barn_4887,6,Bok
barn_4888,9,Bok
barn_4889,1,Bil
barn_4890,9,kostyme
barn_4891,6,Lego
barn_4892,2,Spill
barn_4893,9,Spill
barn_4894,5,Sykkel
barn_4895,7,Bil
barn_4896,3,Lego
barn_4897,4,Lekefigur
barn_4898,6,Lego
barn_4899,3,Kosedyr
barn_4900,15,Lego
barn_4901,1,Spill
barn_4902,8,Lekefigur
barn_4903,4,rulleskøyter
barn_4904,6,Spill
barn_4905,16,kikkert
barn_4906,5,Lekefigur
barn_4907,17,Kosedyr
barn_4908,5,Spill
barn_4909,11,Sykkel
barn_4910,8,Bil
barn_4911,14,Lego
barn_4912,8,Lego
barn_4913,8,Sykkel
barn_4914,5,Bok
barn_4915,5,kostyme
barn_4916,15,Kosedyr
barn_4917,6,Spill
barn_4918,7,Kosedyr
barn_4919,11,Bok
barn_4920,6,Spill
barn_4921,16,Lego
barn_4922,10,kostyme
barn_4923,9,Bok
barn_4924,14,Lekefigur
barn_4925,2,Sykkel
barn_4926,5,Lekefigur
barn_4927,7,Lego
barn_4928,5,Lekefigur
barn_4929,11,Tegnesaker
barn_4930,15,Kosedyr
barn_4931,7,Kosedyr
barn_4932,6,Lego
barn_4933,16,Lego
barn_4934,7,Tegnesaker
barn_4935,8,Lekefigur
barn_4936,6,Tegnesaker
barn_4937,15,Spill
barn_4938,8,rulleskøyter
barn_4939,11,Kosedyr
barn_4940,12,Spill
barn_4941,6,Bil
barn_4942,7,Kosedyr
barn_4943,13,Lego
barn_4944,6,Tegnesaker
barn_4945,12,kostyme
barn_4946,16,Kosedyr
barn_4947,9,Bil
barn_4948,11,Kosedyr
barn_4949,12,Sykkel
barn_4950,13,Kosedyr
barn_4951,7,ski
barn_4952,2,Sykkel
barn_4953,7,Bok
barn_4954,9,Sykkel
barn_4955,7,Bil
barn_4956,11,Spill
barn_4957,6,rulleskøyter
barn_4958,9,kikkert
barn_4959,5,Lego
barn_4960,11,Spill
barn_4961,8,Bok
barn_4962,5,Lego
barn_4963,6,Lego
barn_4964,11,Spill
barn_4965,8,kikkert
barn_4966,5,kostyme
barn_4967,17,Lekefigur
barn_4968,10,ski
barn_4969,16,Spill
barn_4970,7,kostyme
barn_4971,7,Lego
barn_4972,15,Spill
barn_4973,8,Kosedyr
barn_4974,10,Kosedyr
barn_4975,5,Spill
barn_4976,7,Lego
barn_4977,4,kjelke
barn_4978,5,Lego
barn_4979,1,Kosedyr
barn_4980,2,Bil
barn_4981,17,Kosedyr
barn_4982,5,skøyter
barn_4983,9,Spill
barn_4984,13,Kosedyr
barn_4985,8,Kosedyr
barn_4986,5,Spill
barn_4987,10,Kosedyr
barn_4988,9,Spill
barn_4989,10,Tegnesaker
barn_4990,11,Kosedyr
barn_4991,17,Lego
barn_4992,8,kikkert
barn_4993,6,Lekefigur
barn_4994,9,Kosedyr
barn_4995,2,Kosedyr
barn_4996,15,Bok
barn_4997,4,Bil
barn_4998,6,Sykkel
barn_4999,13,Tegnesaker
barn_5000,9,Lekefigur
barn_5001,7,Lego
barn_5002,7,Kosedyr
barn_5003,14,Sykkel
barn_5004,6,Kosedyr
barn_5005,14,Tegnesaker
barn_5006,3,Bok
barn_5007,11,Lego
barn_5008,13,Tegnesaker
barn_5009,5,Bil
barn_5010,7,Sykkel
barn_5011,5,kostyme
barn_5012,10,Spill
barn_5013,8,skøyter
barn_5014,9,Lekefigur
barn_5015,5,Spill
barn_5016,5,Bil
barn_5017,2,Tegnesaker
barn_5018,6,Bil
barn_5019,8,Lego
barn_5020,14,Lekefigur
barn_5021,9,Spill
barn_5022,7,Bok
barn_5023,16,Lekefigur
barn_5024,10,Lego
barn_5025,16,Lego
barn_5026,8,Bok
barn_5027,5,Bok
barn_5028,2,kostyme
barn_5029,10,Kosedyr
barn_5030,4,Spill
barn_5031,6,Bok
barn_5032,8,Bil
barn_5033,8,kjelke
barn_5034,9,Bil
barn_5035,5,Bok
barn_5036,7,Tegnesaker
barn_5037,9,Kosedyr
barn_5038,17,Lego
barn_5039,10,Lego
barn_5040,15,Lego
barn_5041,11,Spill
barn_5042,8,Bok
barn_5043,5,Bok
barn_5044,9,Tegnesaker
barn_5045,9,Bok
barn_5046,9,kikkert
barn_5047,8,Lego
barn_5048,8,Lego
barn_5049,6,Bok
barn_5050,8,Lego
barn_5051,5,ski
barn_5052,12,Lekefigur
barn_5053,5,Bok
barn_5054,3,Lego
barn_5055,7,Spill
barn_5056,9,Lego
barn_5057,7,kostyme
barn_5058,6,Bok
barn_5059,8,Kosedyr
barn_5060,6,Kosedyr
barn_5061,16,Spill
barn_5062,15,rulleskøyter
barn_5063,8,Kosedyr
barn_5064,6,Kosedyr
barn_5065,10,Tegnesaker
barn_5066,1,Bok
barn_5067,7,Lego
barn_5068,6,Lego
barn_5069,15,kjelke
barn_5070,1,Lekefigur
barn_5071,8,rulleskøyter
barn_5072,10,Lekefigur
barn_5073,8,Lego
barn_5074,3,Lego
barn_5075,17,Bil
barn_5076,8,Kosedyr
barn_5077,9,Lego
barn_5078,5,kjelke
barn_5079,8,Lego
barn_5080,7,Bok
barn_5081,3,kostyme
barn_5082,3,Tegnesaker
barn_5083,13,Spill
barn_5084,5,Kosedyr
barn_5085,5,Spill
barn_5086,8,Kosedyr
barn_5087,11,Spill
barn_5088,2,Sykkel
barn_5089,8,Spill
barn_5090,4,kostyme
barn_5091,1,Bil
barn_5092,2,kostyme
barn_5093,13,Bok
barn_5094,4,Bok
barn_5095,2,kostyme
barn_5096,7,kikkert
barn_5097,13,Spill
barn_5098,6,ski
barn_5099,7,Lego
barn_5100,2,Tegnesaker
barn_5101,7,Bok
barn_5102,8,Tegnesaker
barn_5103,8,Sykkel
barn_5104,6,kostyme
barn_5105,6,Lekefigur
barn_5106,3,Kosedyr
barn_5107,6,Lego
barn_5108,3,Spill
barn_5109,11,Bok
barn_5110,17,Bok
barn_5111,17,Lego
barn_5112,14,Lekefigur
barn_5113,9,Tegnesaker
barn_5114,9,Spill
barn_5115,6,kostyme
barn_5116,9,Kosedyr
barn_5117,7,Kosedyr
barn_5118,8,kostyme
barn_5119,11,Kosedyr
barn_5120,6,Kosedyr
barn_5121,6,Lego
barn_5122,15,kostyme
barn_5123,2,Kosedyr
barn_5124,8,Bok
barn_5125,15,Bok
barn_5126,9,Tegnesaker
barn_5127,8,Lego
barn_5128,5,Spill
barn_5129,6,Bok
barn_5130,14,Kosedyr
barn_5131,8,Kosedyr
barn_5132,8,Lego
barn_5133,3,skøyter
barn_5134,1,Bok
barn_5135,17,Kosedyr
barn_5136,7,skøyter
barn_5137,9,Bok
barn_5138,3,Tegnesaker
barn_5139,9,Spill
barn_5140,16,kjelke
barn_5141,8,skøyter
barn_5142,4,Kosedyr
barn_5143,8,Kosedyr
barn_5144,11,Spill
barn_5145,7,skøyter
barn_5146,14,Spill
barn_5147,9,rulleskøyter
barn_5148,15,Sykkel
barn_5149,9,Kosedyr
barn_5150,4,Bil
barn_5151,6,Lego
barn_5152,5,Bok
barn_5153,15,Kosedyr
barn_5154,11,Lego
barn_5155,9,Kosedyr
barn_5156,6,Bok
barn_5157,5,Bil
barn_5158,11,Lekefigur
barn_5159,7,skøyter
barn_5160,5,Tegnesaker
barn_5161,9,kostyme
barn_5162,2,Kosedyr
barn_5163,6,Lego
barn_5164,7,Spill
barn_5165,4,Lego
barn_5166,17,Sykkel
barn_5167,5,Tegnesaker
barn_5168,4,ski
barn_5169,5,Bok
barn_5170,11,Lekefigur
barn_5171,7,kostyme
barn_5172,8,Kosedyr
barn_5173,1,Bok
barn_5174,1,rulleskøyter
barn_5175,7,Spill
barn_5176,13,kostyme
barn_5177,14,rulleskøyter
barn_5178,3,Lego
barn_5179,8,Kosedyr
barn_5180,15,Lekefigur
barn_5181,7,kostyme
barn_5182,13,Kosedyr
barn_5183,4,Kosedyr
barn_5184,16,Lego
barn_5185,11,Lekefigur
barn_5186,16,Spill
barn_5187,9,Bok
barn_5188,6,Tegnesaker
barn_5189,16,Kosedyr
barn_5190,6,skøyter
barn_5191,6,rulleskøyter
barn_5192,9,Kosedyr
barn_5193,11,Bok
barn_5194,16,Bok
